t, pose_x, pose_y, pose_theta, linear_displacement, linear_velocity, profile_displacement, profile_velocity, velocity_command_dx, velocity_command_dy, velocity_command_dtheta, steering_command_dx, steering_command_dy, steering_command_dtheta, cross_track_error, along_track_error, lookahead_point_x, lookahead_point_y, lookahead_point_velocity
468.379515, 20.07570392847124, 47.00031173826334, -3.1408945219046003, -1.0757040275048058, -11.504855909142309, -1.5378544846158555, -19.22019720454321, -27.686570624984885, 0.0, -0.003134511078437168, -12.764381664693087, 0.0, -0.001445108398556045, 3.117382633419652E-4, -0.46215045711104974, 32.84008447800615, 47.0, -57.63349958766581
468.386653, 20.231019423316358, 47.00044727663293, -3.1405454560620036, -1.2310195822782268, -12.65534150005654, -1.6781053149018377, -20.07675720454293, -28.462024229667904, 0.0, -0.004779457152440029, -12.88569344862967, 0.0, -0.0021638172752662752, 4.4727663293286923E-4, -0.44708573262361084, 33.11671034995699, 47.0, -58.20661890188845
468.39989, 20.46111639313869, 47.0007083134747, -3.140370923108196, -1.461116700461073, -16.682041068256346, -1.954374440158453, -21.665197204543375, -30.232754951254222, 0.0, -0.005911185439447631, -13.052185357705481, 0.0, -0.0025519966064567806, 7.083134747034592E-4, -0.49325773969738007, 33.513298190038554, 47.0, -59.01856966759913
468.412079, 20.68546086354224, 47.00102155765925, -3.1400218572005807, -1.685461390689348, -18.983012250084805, -2.2273658321441236, -23.127877204540738, -31.922100794599043, 0.0, -0.007970256670163841, -13.202373419032511, 0.0, -0.0032963464867838865, 0.0010215576592500497, -0.5419044414547756, 33.88782826568448, 47.0, -59.77523553917857
468.430754, 20.961576890889557, 47.00155166302509, -3.1393237256454247, -1.9615779325087637, -16.10679827279923, -2.680204276438246, -25.36887720453754, -35.14945719692421, 0.0, -0.012535958432868935, -13.374259530141584, 0.0, -0.004769893332945332, 0.001551663025090022, -0.7186263439294822, 34.335823652200446, 47.0, -60.667929555310415
468.442227, 21.243445017783376, 47.00224039816058, -3.138974659607772, -2.24344690228275, -16.10679827279923, -2.9791591883465367, -26.745637204540373, -36.639435332410365, 0.0, -0.015066722413660982, -13.537828400586, 0.0, -0.005566971781766999, 0.0022403981605805257, -0.7357122860637868, 34.781255751597556, 47.0, -61.542679340303444
468.453669, 21.467788886801543, 47.002847308217326, -3.1388001268490204, -2.467791592511025, -17.832526659170576, -3.2930379310805553, -28.118677204538955, -38.453375101268385, 0.0, -0.016894500326472876, -13.660877217085105, 0.0, -0.006001909949286544, 0.002847308217326372, -0.8252463385695301, 35.12864530284939, 47.0, -62.21635534715815
468.462192, 21.692132646476995, 47.0034933736482, -3.138625593830194, -2.6921362827393, -20.133497840999038, -3.537051908635574, -29.141437204541973, -39.549133350745, 0.0, -0.018488473244907953, -13.778515474066342, 0.0, -0.0064411958774825365, 0.003493373648197462, -0.8449156258962738, 35.47062385868943, 47.0, -62.87248783120851
468.470186, 21.81868547101475, 47.00387990846661, -3.138451060811368, -2.8186896977398654, -21.85922622737038, -3.7738427998085773, -30.100717204541553, -41.04450082869627, 0.0, -0.020292101113634355, -13.842752427926332, 0.0, -0.006843755589350433, 0.0038799084666081285, -0.9551531020687118, 35.66141034051618, 47.0, -63.23557923925329
468.480358, 22.083295621395, 47.00478048402502, -3.137927462275038, -3.083301383650139, -23.009711818284618, -4.086235470253531, -31.32135720454292, -42.50575489491865, 0.0, -0.02438103611977395, -13.972686229472378, 0.0, -0.00801464574604601, 0.004780484025019405, -1.0029340866033918, 36.055943636095826, 47.0, -63.97989115857418
468.49757, 22.681543077644314, 47.00723422384586, -3.137054797701056, -3.6815538909255388, -26.46116859102731, -4.643113847097197, -33.38679720453959, -44.3371004184007, 0.0, -0.03140230163350167, -14.247827441468392, 0.0, -0.010091200613411958, 0.007234223845863141, -0.9615599561716586, 36.929308228913584, 47.0, -65.59751500582365
468.512165, 23.049694377133914, 47.00896910878782, -3.1367057316634033, -4.049709280018092, -29.337382568312886, -5.14317499379695, -35.138197204537875, -46.726011700852006, 0.0, -0.035739209707403054, -14.406421883812918, 0.0, -0.01101900449229914, 0.008969108787816538, -1.0934657137788575, 37.456040585498634, 47.0, -66.55411137202323
468.520306, 23.3833307724001, 47.01068692479017, -3.136182132866999, -4.383350101383219, -30.48786815922712, -5.433211610099932, -36.11511720454067, -47.48169577140212, 0.0, -0.0401244391288121, -14.544246178924162, 0.0, -0.01229062507140249, 0.010686924790171304, -1.0498615087167131, 37.92748148158137, 47.0, -67.39878007486135
468.528238, 23.6191767538927, 47.01198356884935, -3.1360076001082473, -4.619199647520636, -30.48786815922712, -5.7234517172057, -37.06695720453857, -48.72478814406424, 0.0, -0.042629367979418735, -14.638648707494575, 0.0, -0.012807369025969796, 0.011983568849352366, -1.1042520696850637, 38.25772050825731, 47.0, -67.9842108285575
468.539331, 24.056354244650922, 47.014463406123255, -3.135833066829347, -5.056384172068044, -31.63835375014135, -6.142018752416287, -38.39811720454057, -49.96683547389589, 0.0, -0.04546223786307801, -14.807629595128905, 0.0, -0.0134726958883317, 0.01446340612325514, -1.085634580348243, 38.863864785328396, 47.0, -69.04583657599359
468.552128, 24.539550178233508, 47.01724644579886, -3.135833066829347, -5.539588120252021, -34.51456772742692, -6.643225250821903, -39.9337572045379, -51.56610044278644, 0.0, -0.047555962668096655, -14.98626215166767, 0.0, -0.013820826420833513, 0.017246445798861032, -1.103637130569882, 39.52568313117858, 47.0, -70.18663655912611
468.571917, 25.235581702074477, 47.02137682853268, -3.135484001311843, -6.235631902755131, -38.541267295626724, -7.456970643402628, -42.30843720453825, -54.49697317398105, 0.0, -0.05375865910201945, -15.230738780708641, 0.0, -0.015024395783781662, 0.021376828532680747, -1.2213387406474974, 40.46616222849951, 47.0, -71.77659043755062
468.580361, 25.678509909131527, 47.02415986515411, -3.1351349352741904, -6.67856885525711, -39.69175288654096, -7.818501155317629, -43.32171720453792, -55.10076562687778, 0.0, -0.05752898772318409, -15.379534765194995, 0.0, -0.01605729170237884, 0.02415986515411106, -1.1399323000605195, 41.057860472866814, 47.0, -72.75909918002033
468.591403, 26.092675610688477, 47.02690675634894, -3.134785869756687, -7.092743667986233, -40.8422384774552, -8.304175102531554, -44.64675720454173, -56.7871936862644, 0.0, -0.06252543612373176, -15.514495727019671, 0.0, -0.01708220724783433, 0.026906756348942906, -1.2114314345453208, 41.60695937435841, 47.0, -73.65914912518348
468.610241, 26.897994888868862, 47.03266959856636, -3.1340877376813823, -7.898083581626194, -43.71845245474076, -9.16652292938882, -46.907317204536895, -59.32119701861328, 0.0, -0.07206559743353337, -15.76673428956452, 0.0, -0.019154015482808352, 0.03266959856635765, -1.2684393477626266, 42.66445431394438, 47.0, -75.36225205861786
468.620585, 27.381183585553902, 47.036506800531825, -3.133215073367474, -8.381287529810171, -45.444180841112114, -9.658152118714085, -48.14859720454072, -60.59531049321542, 0.0, -0.08127759778813926, -15.912480065664273, 0.0, -0.021343700429320392, 0.03650680053182498, -1.2768645889039139, 43.293319733579544, 47.0, -76.35703462064966
468.635393, 28.272775950009496, 47.04428760898775, -3.1325169418123178, -9.2729138627687, -48.320394818397695, -10.38429315795974, -49.925557204542685, -61.52335266424545, 0.0, -0.08989252452283925, -16.171734987172037, 0.0, -0.023628720168172076, 0.044287608987751526, -1.1113792951910408, 44.44407408963103, 47.0, -78.14459534421717
468.655197, 29.072327237665103, 47.05189320555527, -3.1316442769782613, -10.072501348454091, -51.196608795683275, -11.396550797796678, -52.30203720453849, -64.95397539971204, 0.0, -0.10390949281969805, -16.394784742739997, 0.0, -0.026227398046429495, 0.051893205555266775, -1.3240494493425867, 45.4665599556162, 47.0, -79.69927471030014
468.66438, 29.75683169230828, 47.05876287851376, -3.1314697442195096, -10.757040275048059, -52.347094386597504, -11.881900054786344, -53.403997204539365, -65.05932642749384, 0.0, -0.10726460845330632, -16.57936563034893, 0.0, -0.027334730628137054, 0.05876287851376105, -1.1248597797382853, 46.33557702386932, 47.0, -80.99715109637275
468.669057, 30.182489172538215, 47.06310906722388, -3.1312952114607575, -11.182719943686324, -53.497579977511734, -12.132983009452792, -53.96523720454118, -64.73593127722908, 0.0, -0.10920428542862563, -16.691388409793184, 0.0, -0.02815702359014753, 0.06310906722387699, -0.9502630657664675, 46.87320689306932, 47.0, -81.78978942592185
468.67438, 30.320540123848463, 47.06453068915453, -3.1312952114607575, -11.320778214596032, -54.64806556842596, -12.421940026831242, -54.603997204538274, -66.11912634228135, 0.0, -0.11190601901690522, -16.7272867672711, 0.0, -0.028310780475065786, 0.06453068915453031, -1.10116181223521, 47.047143796650076, 47.0, -82.04458855522417
468.678861, 30.76345359263551, 47.069091726182045, -3.1312952114607575, -11.763715167098013, -55.22330836388308, -12.66782529996469, -55.14171720453808, -65.6709590290545, 0.0, -0.11230559631460658, -16.841065762641822, 0.0, -0.028800339769824514, 0.06909172618204451, -0.904110132866677, 47.60379558787547, 47.0, -82.85475810772797
468.683452, 30.907256666917018, 47.07057258235981, -3.1312952114607575, -11.907525865962292, -55.79855115934019, -12.922245560510996, -55.69263720453867, -66.77458013889962, 0.0, -0.11457010077304863, -16.877563765425474, 0.0, -0.028958088203416377, 0.07057258235980868, -1.0147196945487043, 47.78408317535695, 47.0, -83.11546163070784
468.687966, 31.217871307365076, 47.07377123170378, -3.1312952114607575, -12.218156975509135, -56.37379395479731, -13.174864696613902, -56.23431720454212, -67.02565857313392, 0.0, -0.11581025520931014, -16.95568567356337, 0.0, -0.029296874165908003, 0.07377123170378042, -0.9567077211047668, 48.17279011550996, 47.0, -83.67478489797503
468.695891, 31.505477712925845, 47.07670784569703, -3.1314697442195096, -12.505778373237693, -57.524279545711536, -13.62428999795991, -57.185317204542145, -68.78195430554167, 0.0, -0.11818201511712395, -17.027137125498722, 0.0, -0.02925624020841327, 0.0767078456970296, -1.1185116247222169, 48.53183480227355, 47.0, -84.18812477152376
468.705973, 32.30502493305527, 47.084732085539116, -3.1316442769782613, -13.305365858923084, -59.82525072754001, -14.20693116945344, -58.39515720453667, -68.88551279838404, 0.0, -0.11894770501313165, -17.22162474995467, 0.0, -0.02973735198284696, 0.08473208553911604, -0.9015653105303567, 49.525806683623614, 47.0, -85.59318666850574
468.711957, 32.61564146594303, 47.08774099075836, -3.132167875254517, -13.615996968469926, -60.975736318454224, -14.55851628552611, -59.11323720453814, -69.7998839202642, 0.0, -0.11701997376947233, -17.295517734608797, 0.0, -0.028996051539933627, 0.08774099075836261, -0.9425193170561847, 49.91033074181804, 47.0, -86.13059490120995
468.721118, 33.259886343091836, 47.09364435804735, -3.13269147457107, -14.260268899381895, -61.550979113911346, -15.105088086817243, -60.212557204538854, -70.42141699790889, 0.0, -0.11519556654274128, -17.44595245279192, 0.0, -0.028538141695398835, 0.09364435804734939, -0.8448191874353483, 50.7049954470314, 47.0, -87.23072226737284
468.731668, 33.92714357038406, 47.09935095654111, -3.133389606126226, -14.927550542112149, -63.2767075002827, -15.747008715326565, -61.47855720454166, -71.55167671759148, 0.0, -0.11261652979287119, -17.597935528397137, 0.0, -0.027697721725639432, 0.09935095654110881, -0.8194581732144162, 51.524236124163245, 47.0, -88.35053293443781
468.741478, 34.60591132539337, 47.104385910026785, -3.1349604025154387, -15.606337040751544, -65.57767868211116, -16.355887527500553, -62.65575720453674, -72.3570834543311, 0.0, -0.10203378685836004, -17.74838055649386, 0.0, -0.025027742859831344, 0.10438591002678521, -0.7495504867490084, 52.353521681687766, 47.0, -89.46980051170934
468.749433, 35.12361988745467, 47.10759363134777, -3.135833066829347, -16.124055556662945, -66.72816427302539, -16.858110997565067, -63.610357204541316, -73.23046569561403, 0.0, -0.09663174609642987, -17.860402615801412, 0.0, -0.023567812581226037, 0.10759363134776834, -0.7340554409021216, 52.98328506534757, 47.0, -90.31051110299076
468.757356, 35.63557847145334, 47.11036362090507, -3.1365311989046516, -16.63602164461978, -66.72816427302539, -17.365862293436987, -64.56111720454194, -74.17934041101391, 0.0, -0.09249965892954998, -17.96908277610437, 0.0, -0.022406966937922743, 0.11036362090506913, -0.7298406488172056, 53.60394641324138, 47.0, -91.13148270042538
468.773139, 36.53295115928919, 47.11357436666371, -3.1394982585342137, -17.53340040553288, -69.02913545485384, -18.399776591616206, -66.45507720454182, -76.74824809416815, 0.0, -0.07060718245843563, -18.153966795281164, 0.0, -0.016701364235520565, 0.11357436666371257, -0.8663761860833255, 54.686351686084954, 47.0, -92.54579625601797
468.779093, 37.476348136862015, 47.11505625235643, -3.1405454560620036, -18.47679859008255, -71.3301066366823, -18.797577128250317, -67.16955720453873, -74.70306732841316, 0.0, -0.05962901423093346, -18.341604368990666, 0.0, -0.014640520490658789, 0.1150562523564318, -0.3207785381677688, 55.81742781805339, 47.0, -94.00097167759924
468.783879, 37.82149375105386, 47.11523697018988, 3.141592653589793, -18.82194426735682, -71.90534943213943, -19.120424976792876, -67.74387720454163, -75.16592258470865, 0.0, -0.05112150774432051, -18.408670280018757, 0.0, -0.01252002167900045, 0.11523697018988344, -0.2984807094360562, 56.22968310543419, 47.0, -94.52578455270395
468.78912, 38.16663913219126, 47.11484541502184, 3.1393237256454243, -19.167089944631087, -71.90534943213943, -19.477118722082718, -68.3727972045431, -75.8652100706127, 0.0, -0.03242105415834848, -18.474520755768122, 0.0, -0.007895100236522075, 0.11484541502183987, -0.31002877745163104, 56.64075493795819, 47.0, -95.04620552715383
468.794048, 38.344963648248616, 47.11433187586453, 3.1381019950337894, -19.345415211222793, -71.3301066366823, -19.815516977743247, -68.96415720453709, -77.28033657170499, 0.0, -0.02243764039893679, -18.50800794041427, 0.0, -0.005373631186018011, 0.11433187586452931, -0.4701017665204539, 56.85259617833292, 47.0, -95.31328911961805
468.80421, 38.87993471124121, 47.1120909811903, 3.136705731663403, -19.88039101099791, -71.3301066366823, -20.522526717898323, -70.18359720454148, -79.38453083510089, 0.0, -0.009704193542935743, -18.606893170859156, 0.0, -0.0022745601776978383, 0.11209098119029903, -0.6421357069004117, 57.48648624092306, 47.0, -96.10804699826926
468.823184, 40.30074482803174, 47.10167571246702, 3.131818809737013, -21.301240715776984, -69.60437825031096, -21.87579105181833, -72.4604772045432, -81.40386319407698, 0.0, 0.037832981722358404, -18.858713066568964, 0.0, 0.008764711142193295, 0.10167571246702067, -0.5745503360413444, 59.159123438612085, 47.0, -98.174281893309
468.834519, 41.04851581043699, 47.09351847285929, 3.129549881792644, -22.049056349871236, -71.33010663668232, -22.704839494429915, -73.82067720454009, -83.16313966799136, 0.0, 0.062349645297853695, -18.985118323851363, 0.0, 0.014233654455033941, 0.09351847285928727, -0.6557831445586793, 60.0332435372264, 47.0, -99.23698125665823
468.841044, 41.802018287198344, 47.08358881833669, 3.1272809538482753, -22.802624411920057, -72.48059222759653, -23.189073950690325, -74.60367720454136, -82.59219757472954, 0.0, 0.0859023652987982, -19.108544735602063, 0.0, 0.019874385697521996, 0.0835888183366933, -0.3864495387702682, 60.9100657063296, 47.0, -100.0
468.852429, 42.543992813749256, 47.07212724679794, 3.1250120259039065, -23.544687618059736, -74.20632061396789, -24.046213909161107, -75.96987720453674, -84.52676206495764, 0.0, 0.11280331187495908, -19.22632456684856, 0.0, 0.02565806418394116, 0.07212724679794036, -0.5015262911013707, 61.769654697540545, 47.0, -100.0
468.864027, 43.28594059281789, 47.05904696571205, 3.122917629677992, -24.286750824199416, -73.63107781851076, -24.93538336122312, -77.36163720454263, -86.6936190356894, 0.0, 0.1400497488795498, -19.340511526261047, 0.0, 0.031243750261940588, 0.05904696571204937, -0.6486325370237047, 62.625575336334734, 47.0, -100.0
468.878273, 44.42469154258409, 47.036187698801584, 3.120125103457368, -25.425731559204504, -74.20632061396789, -26.04965415579566, -79.07115720453751, -88.30254152965163, 0.0, 0.17753923541002983, -19.5093449882877, 0.0, 0.0392250792850397, 0.03618769880158368, -0.6239225965911572, 63.9327522734813, 47.0, -100.0
468.887265, 45.2010738992297, 47.01877247797765, 3.118205241030503, -26.20230933307161, -74.781563409425, -26.765513365221647, -80.15019720454168, -89.08821658146086, 0.0, 0.2036972132389246, -19.62026835102521, 0.0, 0.04486108420914772, 0.018772477977648805, -0.5632040321500362, 64.81968805518045, 47.0, -100.0
468.90144, 45.98318207284566, 47.00013620677784, 3.1173325772367435, -26.984639534893287, -77.08253459125346, -27.91369824809325, -81.85119720453761, -92.60688564528756, 0.0, 0.2276871258958295, -19.72892138782101, 0.0, 0.048506343524211896, 1.3620677783876545E-4, -0.9290587131999644, 65.7101693714244, 47.0, -100.0
468.914501, 47.13906243479272, 46.97138244435739, 3.1161108458448856, -28.14087755376209, -77.65777738671058, -28.99299211804116, -83.41851720453681, -93.80966032882286, 0.0, 0.25323830551135695, -19.94228077262417, 0.0, 0.053834001457730575, 0.028617555642611592, -0.85211456427907, 67.07891464553327, 47.0, -100.0
468.926165, 48.09940174099539, 46.94673824455095, 3.115761780327382, -29.10153302217547, -77.08253459125346, -29.974148636479367, -84.81819720454317, -95.35164938051835, 0.0, 0.2699620111019644, -20.117615913715515, 0.0, 0.05695750504503753, 0.053261755449049986, -0.8726156143038963, 68.21422788658745, 47.0, -100.0
468.932939, 48.68595232879256, 46.9315325395463, 3.11558724756863, -29.688280673541726, -76.50729179579636, -30.55146032889869, -85.6310772045372, -96.14528745705631, 0.0, 0.2794594084561599, -20.22365873395735, 0.0, 0.05878282603435269, 0.06846746045369656, -0.8631796553569622, 68.90658355409678, 47.0, -100.0
468.940391, 49.065484202497, 46.921660433532594, 3.11558724756863, -30.06794091854342, -77.08253459125348, -31.192915054466962, -86.52531720453729, -98.35513130319796, 0.0, 0.28952921598246717, -20.291817923452605, 0.0, 0.0597332752891682, 0.07833956646740603, -1.1249741359235408, 69.35413424551186, 47.0, -100.0
468.955098, 50.353598201537025, 46.888379921783404, 3.115936313086134, -31.35648478036736, -81.10923415945328, -32.47842064553798, -88.29015720454257, -100.06003776739782, 0.0, 0.30326638846961607, -20.520200641972497, 0.0, 0.06219353178567898, 0.11162007821659614, -1.1219358651706202, 70.8701881697076, 47.0, -100.0
468.965737, 51.65896960042784, 46.8548815182836, 3.115936313086134, -32.66228592605501, -83.41020534128174, -33.42453092729435, -89.56683720453887, -99.51802090983811, 0.0, 0.31324011264707113, -20.747511770585458, 0.0, 0.06530428222696048, 0.14511848171640196, -0.7622450012393358, 72.40228725294389, 47.0, -100.0
468.976255, 52.29727896288105, 46.83850124168237, 3.115936313086134, -33.300805429012414, -85.71117652311018, -34.37323262045082, -90.82899720453773, -102.31065403087173, 0.0, 0.32768102493414536, -20.857281397746245, 0.0, 0.06680179508666895, 0.16149875831762728, -1.0724271914384076, 73.15005707242177, 47.0, -100.0
468.992214, 53.86142792248029, 46.79849868302155, 3.1161108458448856, -34.86546583265577, -86.86166211402443, -35.83805396769891, -92.74407720453885, -103.74229628309966, 0.0, 0.34403465671721656, -21.122445632734056, 0.0, 0.07004716101960384, 0.20150131697845097, -0.9725881350431393, 74.97859416069144, 47.0, -100.0
469.008668, 55.0345448606299, 46.76870151090661, 3.1162853786036373, -36.038961135388284, -89.73787609131, -37.38030906098336, -94.71855720454008, -107.54320267247789, 0.0, 0.36483428124566136, -21.31786777387945, 0.0, 0.07231967036224174, 0.23129848909339046, -1.3413479255950733, 76.34651219715772, 47.0, -100.0
469.030609, 57.19674590034569, 46.713215169672644, 3.11558724756863, -38.20187404630704, -95.49030404588115, -39.487413373470766, -97.35147720454327, -109.83553570178431, 0.0, 0.39776153927423913, -21.67214695895265, 0.0, 0.07848413064762323, 0.28678483032735613, -1.2855393271637254, 78.86143292342243, 47.0, -100.0
469.041811, 58.668866182623034, 46.674794897823816, 3.115412714809878, -39.674495602677254, -96.06554684133827, -40.58547370935298, -98.69571720453953, -109.32265568673391, 0.0, 0.40944196779216463, -21.90924582136279, 0.0, 0.08205586175702098, 0.32520510217618437, -0.9109781066757279, 80.56955154907953, 47.0, -100.0
469.047529, 59.17490521689981, 46.66149960878504, 3.1152381820511263, -40.180709262679514, -96.06554684133827, -41.1517775517687, -99.38187720453973, -110.32315637585572, 0.0, 0.4189452281453217, -21.99004344039094, 0.0, 0.08350580303081598, 0.3385003912149571, -0.9710682890891889, 81.15595375074436, 47.0, -100.0
469.053769, 59.68669352003256, 46.648008574935744, 3.1152381820511263, -40.69267535063635, -97.79127522770962, -41.77418556930837, -100.00000000000276, -105.47153916612767, 0.0, 0.40434980821506883, -22.071332797479993, 0.0, 0.08461561530504451, 0.35199142506425574, -1.0815102186720225, 81.74863469595024, 47.0, -100.0
469.073506, 61.22205842943082, 46.60753547338785, 3.1152381820511263, -42.22857361450685, -101.24273200045232, -43.74788556931043, -100.0, -107.59241831112935, 0.0, 0.4257762243452144, -22.240944513739542, 0.0, 0.0880142442151232, 0.3924645266121516, -1.5193119548035767, 83.45236079388079, 47.0, -100.0
469.086071, 63.00467946111777, 46.560077542156435, 3.114714583774871, -44.011826280423904, -102.39321759136654, -45.00438556930993, -100.0, -104.93601941494727, 0.0, 0.43897330741980123, -22.290177862046324, 0.0, 0.09324532370897562, 0.439922457843565, -0.992559288886028, 85.28243975679918, 47.0, -100.0
469.104562, 64.82753619323546, 46.510911680315765, 3.1145400510161187, -45.835345942022954, -102.96846038682366, -46.85348556930825, -100.0, -105.05298104362988, 0.0, 0.46039182550946367, -22.341205113534965, 0.0, 0.09790972235266639, 0.4890883196842353, -1.0181396272852936, 87.15446235075754, 47.0, -100.0
469.115709, 66.08685992930415, 46.476945359359895, 3.114714583774871, -47.095127664074035, -101.81797479590942, -47.96818556930765, -100.0, -104.35087410448388, 0.0, 0.46881719058155735, -22.376430681130422, 0.0, 0.10053059408651144, 0.5230546406401047, -0.8730579052336154, 88.4477524077821, 47.0, -100.0
469.124312, 67.11041986090336, 46.44933802999826, 3.1145400510161187, -48.1190598399877, -101.81797479590944, -48.82848556930702, -100.0, -103.53289632059888, 0.0, 0.47728058592703493, -22.405228703111884, 0.0, 0.10328679157334526, 0.550661970001741, -0.7094257293193209, 89.49891966874294, 47.0, -100.0
469.172752, 70.27317779814389, 46.366794489770555, 3.1164599113623894, -51.28289521500183, -94.33981845496692, -53.6724855693098, -100.0, -112.08675512506386, 0.0, 0.5313038680051629, -22.49061202766835, 0.0, 0.1066080390209425, 0.6332055102294447, -2.3895903543079697, 92.74422114621116, 47.0, -100.0
469.188989, 72.80924639754979, 46.30503575188169, 3.1180307082717507, -53.81971594296771, -93.7645756595098, -55.29618556930876, -100.0, -107.53337554425809, 0.0, 0.5186716032384492, -22.554637355713663, 0.0, 0.10878901418783257, 0.6949642481183105, -1.47646962634105, 95.34204848350592, 47.0, -100.0
469.196899, 74.01694043769226, 46.277418448374206, 3.1194269724223602, -55.02772581342765, -93.18933286405269, -56.08718556930688, -100.0, -105.4600824576582, 0.0, 0.5060606105868528, -22.583036545374206, 0.0, 0.10836692895291196, 0.7225815516257938, -1.0594597558792316, 96.57735982715589, 47.0, -100.0
469.204253, 74.77033199419387, 46.26111093974373, 3.1204741689748716, -55.78129387547647, -95.49030404588115, -56.822585569308956, -100.0, -105.32345245356139, 0.0, 0.5017810606554657, -22.599729561897096, 0.0, 0.107669431697517, 0.7388890602562697, -1.041291693832484, 97.34705889228798, 47.0, -100.0
469.212823, 75.5409910754584, 46.24510249719212, 3.1211723020904736, -56.552119221389006, -96.06554684133826, -57.67958556931097, -100.0, -105.74311073969771, 0.0, 0.5032858613560488, -22.616260883020026, 0.0, 0.10764242000770542, 0.7548975028078786, -1.1274663479219669, 98.13372641610412, 47.0, -100.0
469.230249, 77.1456170109779, 46.21401194225727, 3.1232666972760903, -58.15704662071436, -103.54370318228078, -59.42218556931101, -100.0, -106.28257200559183, 0.0, 0.4979378460490744, -22.648098066918855, 0.0, 0.10610719100735017, 0.7859880577427276, -1.2651389485966504, 99.76944290655847, 47.0, -100.0
469.246915, 78.93435472589178, 46.18310169773333, 3.1253610914214103, -59.94605171458599, -104.69418877319501, -61.088785569309664, -100.0, -105.64810816848136, 0.0, 0.48701585568876765, -22.67978729507383, 0.0, 0.10454911316286938, 0.8168983022666723, -1.142733854723673, 101.5890908659963, 47.0, -100.0
