t, pose_x, pose_y, pose_theta, linear_displacement, linear_velocity, profile_displacement, profile_velocity, velocity_command_dx, velocity_command_dy, velocity_command_dtheta, steering_command_dx, steering_command_dy, steering_command_dtheta, cross_track_error, along_track_error, lookahead_point_x, lookahead_point_y, lookahead_point_velocity
78.3871, -220.2460110089386, 30.138246734891524, -3.012961889715182, 241.21080899107767, 59.25000793208288, 241.28154000000023, 60.0, 60.38614253549121, 0.0, -0.012518553529118417, 29850.913491415027, 0.0, -6.188344589418513, 241.0656239459934, 0.07073100892256434, 230.0, 110.23377087419753, 60.0
78.392703, -220.708113451514, 30.0785171274431, -3.0131364183127447, 241.67675565539793, 59.25000793208288, 241.61771999999985, 60.0, 59.7372992905847, 0.0, -0.012663002634880446, 29182.678670261193, 0.0, -6.186090454086377, 241.53107742323454, -0.05903565539807687, 230.0, 110.69922435143867, 60.0
78.397285, -221.01048018786253, 30.039461177328178, -3.0131364183127447, 241.9816343369902, 59.25000793208288, 241.8926399999998, 60.0, 59.587493649461535, 0.0, -0.012782945464395443, 28830.561940991072, 0.0, -6.1848464909027765, 241.83563565048775, -0.08899433699039605, 230.0, 111.00378257869188, 60.0
78.400443, -221.15310600689486, 30.021038559349442, -3.0131364183127447, 242.12544503585448, 59.82525072754, 242.08211999999975, 60.0, 59.8043311946168, 0.0, -0.012901104684998523, 28667.743233127203, 0.0, -6.184260389597386, 241.97929547178137, -0.04332503585473546, 230.0, 111.14744239998551, 60.0
78.403383, -221.30714189144976, 30.001142131932408, -3.0131364183127447, 242.2807605906279, 59.25000793208288, 242.25852000000032, 60.0, 59.92125631504165, 0.0, -0.013003727854452285, 28494.194555929556, 0.0, -6.18362788471963, 242.13444827997407, -0.02224059062757533, 230.0, 111.3025952081782, 60.0
78.418141, -221.76925475176, 29.941493177407384, -3.013310955232686, 242.74670725494815, 60.97573631845424, 243.14400000000035, 60.0, 61.98458432310304, 0.0, -0.013737932368776948, 27889.971883782993, 0.0, -6.181384479555065, 242.59990980866712, 0.3972927450521979, 230.0, 111.76805673687126, 60.0
78.424601, -222.6706905110624, 29.82537688918297, -3.0136600207501894, 243.6555908717704, 60.97573631845424, 243.53159999999974, 60.0, 59.37814220955774, 0.0, -0.01369394076517261, 26784.042586088344, 0.0, -6.177005190416958, 243.50786322166135, -0.12399087177067258, 230.0, 112.67601014986549, 60.0
78.43807, -223.26405396479353, 29.74904947446495, -3.0136600207501894, 244.2538433790458, 59.825250727539995, 244.33973999999978, 60.0, 60.450624093246894, 0.0, -0.014236012441913986, 26219.275622354933, 0.0, -6.174591901682526, 244.10551191764117, 0.08589662095397443, 230.0, 113.27365884584528, 60.0
78.443766, -223.72619799384688, 29.68964248960255, -3.0138345493477523, 244.71979004336606, 59.825250727539995, 244.6814999999998, 60.0, 59.8296842286431, 0.0, -0.014360835793227332, 25715.137041779606, 0.0, -6.172368536094308, 244.57099216942308, -0.03829004336625985, 230.0, 113.73913909762724, 60.0
78.453066, -224.3366913973387, 29.6112198698995, -3.0138345493477523, 245.33529983450518, 59.825250727539995, 245.23950000000042, 60.0, 59.54210854479678, 0.0, -0.014586901123803253, 25184.844362091604, 0.0, -6.169899647605062, 245.1858909443851, -0.09579983450475993, 230.0, 114.35403787258925, 60.0
78.461099, -224.79883542639206, 29.551812885037272, -3.0136600207501894, 245.80124649882544, 60.97573631845424, 245.72148000000027, 60.0, 59.599246288447915, 0.0, -0.014778327952648645, 24876.364982501782, 0.0, -6.168384717517035, 245.65137529109484, -0.0797664988251654, 230.0, 114.81952221929897, 60.0
78.466861, -225.1012191750109, 29.512888871566272, -3.0134854838302485, 246.1061251804177, 60.97573631845424, 246.06719999999967, 60.0, 59.803446151876884, 0.0, -0.014929374851613131, 24705.570992604287, 0.0, -6.167516322304005, 245.95595004688445, -0.03892518041803328, 230.0, 115.12409697508862, 60.0
78.473937, -225.55762178664583, 29.453936495231535, -3.012787352795241, 246.56631941678341, 60.97573631845424, 246.4917600000004, 60.0, 59.625259142578976, 0.0, -0.014923728018202933, 24639.52724209767, 0.0, -6.167077650411076, 246.41567795709628, -0.0745594167830177, 230.0, 115.58382488530039, 60.0
78.479703, -226.01400380150193, 29.394824806877335, -3.012787352795241, 247.0265136531491, 60.97573631845424, 246.83772000000005, 60.0, 59.0540553032227, 0.0, -0.014995991309632428, 24278.674997827646, 0.0, -6.165246356196384, 246.87540037675825, -0.18879365314904817, 230.0, 116.04354730496239, 60.0
78.482229, -226.17373389253365, 29.374107837609568, -3.012438287277737, 247.18758163587708, 60.97573631845424, 246.98928000000024, 60.0, 59.00650036228575, 0.0, -0.014970390164469752, 24300.838805884992, 0.0, -6.165304432806279, 247.0363023648276, -0.19830163587684524, 230.0, 116.20444929303177, 60.0
78.487589, -226.32204796727456, 29.354818879357577, -3.0120892217602337, 247.3371447626959, 60.97573631845424, 247.31088, 60.0, 59.86668050481655, 0.0, -0.015169442508438314, 24331.97789916008, 0.0, -6.165408483408473, 247.1857091708508, -0.026264762695916488, 230.0, 116.35385609905497, 60.0
78.49781, -226.9266648743017, 29.275809929867297, -3.011216562127663, 247.94690212588046, 60.40049352299712, 247.92414000000008, 60.0, 59.89569156525273, 0.0, -0.015239763220258211, 24228.792592864407, 0.0, -6.164734934661098, 247.79481407004604, -0.022762125880376516, 230.0, 116.96296099825021, 60.0
78.502202, -227.3943606890673, 29.214485721730107, -3.011216562127663, 248.4186012181553, 60.40049352299712, 248.18765999999982, 60.0, 58.85476567506238, 0.0, -0.015192366996727245, 23874.76252508737, 0.0, -6.162868037626477, 248.26600110479183, -0.23094121815546487, 230.0, 117.43414803299596, 60.0
78.510521, -227.84491466422267, 29.15516916560297, -3.010169357252774, 248.87304302656642, 61.55097911391135, 248.68679999999983, 60.0, 59.05520044051635, 0.0, -0.015188658380541353, 23963.08219531006, 0.0, -6.163167113047141, 248.71994028913414, -0.18624302656658642, 230.0, 117.88808721733825, 60.0
78.516171, -228.1414373481819, 29.115788937271212, -3.0089476321027, 249.17216928020412, 60.40049352299712, 249.0258, 60.0, 59.277554074554004, 0.0, -0.015074158211594113, 24240.976507680793, 0.0, -6.164429703370241, 249.01872058328124, -0.14636928020411233, 230.0, 118.1868675114854, 60.0
78.520235, -228.46074352328674, 29.073184397839487, -3.0089476321027, 249.49430524566012, 60.97573631845423, 249.26963999999998, 60.0, 58.87454200017801, 0.0, -0.015119244674887847, 23999.424824837144, 0.0, -6.163159213742896, 249.34047542144316, -0.2246652456601339, 230.0, 118.5086223496473, 60.0
78.522892, -228.77433683333498, 29.031258553686147, -3.0084240296652554, 249.81068878316154, 60.97573631845423, 249.42905999999994, 60.0, 58.08969389304036, 0.0, -0.014930352863743576, 23978.29982501493, 0.0, -6.162960302722575, 249.6564815595781, -0.3816287831616023, 230.0, 118.82462848778222, 60.0
78.538767, -229.37861027560166, 28.94966496925923, -3.006329636560233, 250.42044614634608, 61.55097911391135, 250.38156000000043, 60.0, 59.791883701683794, 0.0, -0.015115892697989625, 24385.063837721733, 0.0, -6.164749888859057, 250.26547478207388, -0.038886146345646466, 230.0, 119.43362171027799, 60.0
78.544281, -229.9827693010015, 28.867227727161488, -3.0056315055252254, 251.03020350953062, 61.55097911391135, 250.7123999999999, 60.0, 58.39724431470183, 0.0, -0.014864620593554754, 24214.951621353197, 0.0, -6.163750922953747, 250.87442877131457, -0.31780350953073366, 230.0, 120.04257569951871, 60.0
78.559606, -230.58111401431262, 28.784732681990874, -3.003537112420203, 251.6342084447606, 60.40049352299712, 251.63190000000014, 60.0, 59.997728289064064, 0.0, -0.015016480054831374, 24634.28516682092, 0.0, -6.165570971126601, 251.4775979446848, -0.0023084447604446723, 230.0, 120.64574487288895, 60.0
78.566147, -231.16791961276502, 28.70278467050386, -3.0021408503501883, 252.2267085240814, 59.82525072754, 252.02436000000006, 60.0, 59.00899304151783, 0.0, -0.01468771341279335, 24772.540407650016, 0.0, -6.166042754845955, 252.06922704565767, -0.2023485240813443, 230.0, 121.2373739738618, 60.0
78.578327, -231.77170573607916, 28.617659392218364, -3.0009191085553573, 252.83646588726594, 59.25000793208288, 252.7551600000001, 60.0, 59.625681372333275, 0.0, -0.014810767952647427, 24823.698025381324, 0.0, -6.166101966779547, 252.6780487084741, -0.08130588726584165, 230.0, 121.84619563667822, 60.0
78.583056, -232.21024554720168, 28.555402103618075, -3.0002209775203497, 253.27940283976793, 59.25000793208288, 253.03889999999996, 60.0, 58.82966248968476, 0.0, -0.01463806395008907, 24779.924472006907, 0.0, -6.1657691672668635, 253.12028511740672, -0.24050283976797004, 230.0, 122.28843204561089, 60.0
